0,0.01,5,0.07613914556223385,0.4812717931771525,4.583851879614221,-0.840085010591729
0,0.01,5,0.0793020283244073,0.46396758874917754,3.8266339504020443,-0.8466939960024465
0.5,0.01,5,0.2412428187735893,0.44087682152945246,1.8705813260511173,-0.6676422256997305
